admitted_s,arrival_s,batch_size,comparison,e2e_ms,error,experiment,finished_s,first_token_s,output_tokens,preemptions,profile_name,prompt_tokens,recomputed_tokens,repeat,request_id,requested_output_tokens,tpot_ms,ttft_ms,variant
9194.667353787,9194.667353412,4,batching,3123.34207099957,,batching-static-right-skewed-b4-static-fcfs,9197.790695483,9196.579555441,25,0,right-skewed,45,0,1,request-000008,25,50.46416841666238,1912.2020289996726,static
9194.667369067,9194.667368754,4,batching,4821.359452998877,,batching-static-right-skewed-b4-static-fcfs,9199.488728207,9198.299250791,25,0,right-skewed,57,0,1,request-000009,25,49.561558999963985,3631.882036999741,static
9194.667382495,9194.667382108,4,batching,5205.610426999556,,batching-static-right-skewed-b4-static-fcfs,9199.872992535,9198.653750187,26,0,right-skewed,169,0,1,request-000010,26,48.76969391996681,3986.3680790003855,static
9194.66742112,9194.667420863,4,batching,4623.506873000224,,batching-static-right-skewed-b4-static-fcfs,9199.290927736,9198.246229341,22,0,right-skewed,41,0,1,request-000011,22,49.74754261898592,3578.8084780015197,static
9200.169228532,9200.169227958,4,batching,1032.4038229991856,,batching-static-right-skewed-b4-static-fcfs,9201.201631781,9200.321851781,19,0,right-skewed,46,0,2,request-000000,19,48.8766666666278,152.6238229998853,static
9200.322015689,9200.322014442,4,batching,1747.174404999896,,batching-static-right-skewed-b4-static-fcfs,9202.069188847,9201.454485854,10,0,right-skewed,80,0,2,request-000001,10,68.30033255553442,1132.4714120000863,static
9200.322067391,9200.322066925,4,batching,1697.183922999102,,batching-static-right-skewed-b4-static-fcfs,9202.019250848,9201.303638178,12,0,right-skewed,17,0,2,request-000002,12,65.05569727265869,981.5712529998564,static
9200.322083232,9200.322082732,4,batching,1599.3055389990332,,batching-static-right-skewed-b4-static-fcfs,9201.921388271,9201.404550451,8,0,right-skewed,49,0,2,request-000003,8,73.8339742856624,1082.4677189993963,static
9200.322096852,9200.322096517,4,batching,1938.2870459994592,,batching-static-right-skewed-b4-static-fcfs,9202.260383563,9201.404551978,15,0,right-skewed,61,0,2,request-000004,15,61.13082750003481,1082.4554609989718,static
9200.322110753,9200.322110246,4,batching,3562.10739800008,,batching-static-right-skewed-b4-static-fcfs,9203.884217644,9203.069838254,18,0,right-skewed,248,0,2,request-000005,18,47.90466999999326,2747.7280080001947,static
9200.322309211,9200.322308738,4,batching,3467.3197550000623,,batching-static-right-skewed-b4-static-fcfs,9203.789628493,9202.569457758,26,0,right-skewed,81,0,2,request-000006,26,48.806829399982234,2247.1490200005064,static
9200.371387241,9200.371386343,4,batching,3031.7063330003293,,batching-static-right-skewed-b4-static-fcfs,9203.403092676,9202.417224457,21,0,right-skewed,36,0,2,request-000007,21,49.2934109500311,2045.8381139997073,static
9200.371439162,9200.371438773,4,batching,3224.918845000502,,batching-static-right-skewed-b4-static-fcfs,9203.596357618,9202.4172293,25,0,right-skewed,45,0,2,request-000008,25,49.13034658337286,2045.7905269995535,static
9200.371457264,9200.371456655,4,batching,4896.481890998984,,batching-static-right-skewed-b4-static-fcfs,9205.267938546,9204.089157557,25,0,right-skewed,57,0,2,request-000009,25,49.11587454163661,3717.700901999706,static
9200.371472113,9200.371471586,4,batching,5284.2630420000205,,batching-static-right-skewed-b4-static-fcfs,9205.655734628,9204.437763756,26,0,right-skewed,169,0,2,request-000010,26,48.71883488005551,4066.2921699986327,static
9200.371520883,9200.371520642,4,batching,4701.2157310000475,,batching-static-right-skewed-b4-static-fcfs,9205.072736373,9204.038424743,22,0,right-skewed,41,0,2,request-000011,22,49.25293476195033,3666.9041009990906,static
9205.95628807,9205.956287271,4,batching,1034.0246249998017,,batching-static-right-skewed-b4-static-fcfs,9206.990311896,9206.112427852,19,0,right-skewed,46,0,3,request-000000,19,48.771335777726364,156.14058100072725,static
9206.112557727,9206.112556784,4,batching,1585.6775929987634,,batching-static-right-skewed-b4-static-fcfs,9207.698234377,9207.254553693,10,0,right-skewed,80,0,3,request-000001,10,49.29785377781728,1141.996908998408,static
9206.11260803,9206.112607652,4,batching,1535.515444000339,,batching-static-right-skewed-b4-static-fcfs,9207.648123096,9207.099824127,12,0,right-skewed,17,0,3,request-000002,12,49.845360818091486,987.2164750013326,static
9206.112623187,9206.112622847,4,batching,1435.761270000512,,batching-static-right-skewed-b4-static-fcfs,9207.548384117,9207.203530504,8,0,right-skewed,49,0,3,request-000003,8,49.264801857134444,1090.907657000571,static
9206.112636279,9206.112635959,4,batching,1776.5815689999727,,batching-static-right-skewed-b4-static-fcfs,9207.889217528,9207.203531913,15,0,right-skewed,61,0,3,request-000004,15,48.97754392862095,1090.8959539992793,static
9206.112649951,9206.112649606,4,batching,3450.056682999275,,batching-static-right-skewed-b4-static-fcfs,9209.562706289,9208.716565417,18,0,right-skewed,248,0,3,request-000005,18,49.7729924705602,2603.9158109997516,static
9206.11282815,9206.112827692,4,batching,3344.447224999385,,batching-static-right-skewed-b4-static-fcfs,9209.457274917,9208.196485832,26,0,right-skewed,81,0,3,request-000006,26,50.431563399979495,2083.6581399998977,static
9206.163192273,9206.163191541,4,batching,2894.6297870006674,,batching-static-right-skewed-b4-static-fcfs,9209.057821328,9208.043862959,21,0,right-skewed,36,0,3,request-000007,21,50.6979184499869,1880.6714180009294,static
9206.163236069,9206.16323562,4,batching,3094.8948599998403,,batching-static-right-skewed-b4-static-fcfs,9209.25813048,9208.043867387,25,0,right-skewed,45,0,3,request-000008,25,50.59429554171402,1880.6317669987038,static
9206.16325147,9206.163251078,4,batching,4822.164934999819,,batching-static-right-skewed-b4-static-fcfs,9210.985416013,9209.781415859,25,0,right-skewed,57,0,3,request-000009,25,50.16667308329185,3618.1647810008144,static
9206.16326429,9206.163263937,4,batching,5204.217298000003,,batching-static-right-skewed-b4-static-fcfs,9211.367481235,9210.156044046,26,0,right-skewed,169,0,3,request-000010,26,48.4574875600083,3992.7801089997956,static
9206.163312315,9206.1633121,4,batching,4630.664960001013,,batching-static-right-skewed-b4-static-fcfs,9210.79397706,9209.727410496,22,0,right-skewed,41,0,3,request-000011,22,50.78888400003918,3564.0983960001904,static
9211.669206046,9211.66920542,4,batching,1029.9869240006956,,batching-static-right-skewed-b4-static-fcfs,9212.699192344,9211.822353621,19,0,right-skewed,46,0,4,request-000000,19,48.71326238885053,153.14820100138604,static
9211.822482607,9211.82248168,4,batching,1577.9444790005073,,batching-static-right-skewed-b4-static-fcfs,9213.400426159,9212.957939508,10,0,right-skewed,80,0,4,request-000001,10,49.165183444428195,1135.4578280006535,static
9211.822531169,9211.822530784,4,batching,1529.761055000563,,batching-static-right-skewed-b4-static-fcfs,9213.352291839,9212.803716829,12,0,right-skewed,17,0,4,request-000002,12,49.87045545468308,981.186044999049,static
9211.822548183,9211.822547697,4,batching,1432.2985010003322,,batching-static-right-skewed-b4-static-fcfs,9213.254846198,9212.907805922,8,0,right-skewed,49,0,4,request-000003,8,49.57718228589719,1085.258224999052,static
9211.822562029,9211.822561543,4,batching,1768.6718210006802,,batching-static-right-skewed-b4-static-fcfs,9213.591233364,9212.907807607,15,0,right-skewed,61,0,4,request-000004,15,48.81612550005749,1085.2460639998753,static
9211.822574725,9211.822574226,4,batching,3624.5401029991626,,batching-static-right-skewed-b4-static-fcfs,9215.447114329,9214.412102432,18,0,right-skewed,248,0,4,request-000005,18,60.883052764706115,2589.5282059991587,static
9211.822818381,9211.822817829,4,batching,3529.567018000307,,batching-static-right-skewed-b4-static-fcfs,9215.352384847,9213.903037924,26,0,right-skewed,81,0,4,request-000006,26,57.97387692000484,2080.220095000186,static
9211.871306783,9211.871306,4,batching,2881.2942180011305,,batching-static-right-skewed-b4-static-fcfs,9214.752600218,9213.748262819,21,0,right-skewed,36,0,4,request-000007,21,50.21686995005439,1876.9568190000427,static
9211.871349655,9211.871349191,4,batching,3278.604320999875,,batching-static-right-skewed-b4-static-fcfs,9215.149953512,9213.748266876,25,0,right-skewed,45,0,4,request-000008,25,58.403609833324786,1876.9176850000804,static
9211.871365694,9211.871365283,4,batching,4940.149086000019,,batching-static-right-skewed-b4-static-fcfs,9216.811514369,9215.651633095,25,0,right-skewed,57,0,4,request-000009,25,48.32838641664239,3780.267812000602,static
9211.871379202,9211.871378829,4,batching,5310.433843000283,,batching-static-right-skewed-b4-static-fcfs,9217.181812672,9216.001238221,26,0,right-skewed,169,0,4,request-000010,26,47.222978040008456,4129.859392000071,static
9211.871417815,9211.871417564,4,batching,4750.497861999975,,batching-static-right-skewed-b4-static-fcfs,9216.621915426,9215.599695311,22,0,right-skewed,41,0,4,request-000011,22,48.67714833328916,3728.2777470009023,static
9217.542160122,9217.5421596,4,batching,1049.8982749995776,,batching-continuous-right-skewed-b4-continuous-fcfs,9218.592057875,9217.69182406,19,0,right-skewed,46,0,0,request-000000,19,50.01298972213893,149.6644600010768,continuous
9217.691956166,9217.691955135,4,batching,692.5601309994818,,batching-continuous-right-skewed-b4-continuous-fcfs,9218.384515266,9217.945514731,10,0,right-skewed,80,0,0,request-000001,10,48.77783722218333,253.5595959998318,continuous
9217.69200069,9217.692000378,4,batching,639.626424999733,,batching-continuous-right-skewed-b4-continuous-fcfs,9218.331626803,9217.794466233,12,0,right-skewed,17,0,0,request-000002,12,48.83277909092695,102.46585499953653,continuous
9217.692016674,9217.692016362,4,batching,540.420807999908,,batching-continuous-right-skewed-b4-continuous-fcfs,9218.23243717,9217.894864631,8,0,right-skewed,49,0,0,request-000003,8,48.224648428523714,202.848269000242,continuous
9217.692042595,9217.69204216,4,batching,1465.480866998405,,batching-continuous-right-skewed-b4-continuous-fcfs,9219.157523027,9218.439056859,15,0,right-skewed,61,0,0,request-000004,15,51.31901199989183,747.0146989999193,continuous
9217.692056022,9217.692055736,4,batching,2319.524497999737,,batching-continuous-right-skewed-b4-continuous-fcfs,9220.011580234,9219.157268068,18,0,right-skewed,248,0,0,request-000005,18,50.25365682355614,1465.2123319992825,continuous
9217.692302652,9217.692302336,4,batching,2266.024857000957,,batching-continuous-right-skewed-b4-continuous-fcfs,9219.958327193,9218.696599965,26,0,right-skewed,81,0,0,request-000006,26,50.46908912001527,1004.2976290005754,continuous
9217.744130401,9217.744129445,4,batching,2011.6193119993113,,batching-continuous-right-skewed-b4-continuous-fcfs,9219.755748757,9218.747616388,21,0,right-skewed,36,0,0,request-000007,21,50.40661844996066,1003.4869430000981,continuous
9217.744172834,9217.744172281,4,batching,2819.9676149997686,,batching-continuous-right-skewed-b4-continuous-fcfs,9220.564139896,9219.312250718,25,0,right-skewed,45,0,0,request-000008,25,52.16204908333566,1568.0784369997127,continuous
9217.744188186,9217.744187859,4,batching,3476.728589999766,,batching-continuous-right-skewed-b4-continuous-fcfs,9221.220916449,9219.958105772,25,0,right-skewed,57,0,0,request-000009,25,52.61711154162185,2213.9179130008415,continuous
9217.744201466,9217.744201016,4,batching,4073.560983000789,,batching-continuous-right-skewed-b4-continuous-fcfs,9221.817761999,9220.563858046,26,0,right-skewed,169,0,0,request-000010,26,50.1561581200076,2819.6570300005988,continuous
9217.744376113,9217.744375876,4,batching,3525.430026000322,,batching-continuous-right-skewed-b4-continuous-fcfs,9221.269805902,9220.16719734,22,0,right-skewed,41,0,0,request-000011,22,52.50516961903139,2422.8214640006627,continuous
9222.064050172,9222.064049457,4,batching,1077.5680170008854,,batching-continuous-right-skewed-b4-continuous-fcfs,9223.141617474,9222.21664956,19,0,right-skewed,46,0,1,request-000000,19,51.38710633339846,152.60010299971327,continuous
9222.216776529,9222.216775685,4,batching,715.669410999908,,batching-continuous-right-skewed-b4-continuous-fcfs,9222.932445096,9222.480542981,10,0,right-skewed,80,0,1,request-000001,10,50.21134611100327,263.76729600087856,continuous
9222.216822006,9222.216821707,4,batching,663.5471870013134,,batching-continuous-right-skewed-b4-continuous-fcfs,9222.880368894,9222.32546735,12,0,right-skewed,17,0,1,request-000002,12,50.44559490918552,108.64564300027268,continuous
9222.216836783,9222.21683645,4,batching,560.5673160007427,,batching-continuous-right-skewed-b4-continuous-fcfs,9222.777403766,9222.429261399,8,0,right-skewed,49,0,1,request-000003,8,49.73462385714811,212.42494900070596,continuous
9222.216849501,9222.216849176,4,batching,1491.3244710005529,,batching-continuous-right-skewed-b4-continuous-fcfs,9223.708173647,9222.984275645,15,0,right-skewed,61,0,1,request-000004,15,51.707000142934184,767.4264689994743,continuous
9222.216861492,9222.21686119,4,batching,2339.3927910001366,,batching-continuous-right-skewed-b4-continuous-fcfs,9224.556253981,9223.707941977,18,0,right-skewed,248,0,1,request-000005,18,49.900706117649165,1491.0807870001008,continuous
9222.21697058,9222.216970303,4,batching,2287.228364000839,,batching-continuous-right-skewed-b4-continuous-fcfs,9224.504198667,9223.24454989,26,0,right-skewed,81,0,1,request-000006,26,50.385951080024824,1027.5795870002185,continuous
9222.216981775,9222.216981495,4,batching,2083.7475010011985,,batching-continuous-right-skewed-b4-continuous-fcfs,9224.300728996,9223.296194559,21,0,right-skewed,36,0,1,request-000007,21,50.226721850049216,1079.2130640002142,continuous
9222.271958613,9222.271956857,4,batching,2801.0051760011265,,batching-continuous-right-skewed-b4-continuous-fcfs,9225.072962033,9223.859364677,25,0,right-skewed,45,0,1,request-000008,25,50.56655649999205,1587.4078200013173,continuous
9222.272027558,9222.272027102,4,batching,3457.302679998975,,batching-continuous-right-skewed-b4-continuous-fcfs,9225.729329782,9224.503984996,25,0,right-skewed,57,0,1,request-000009,25,51.05603275001158,2231.957893998697,continuous
9222.272046728,9222.27204632,4,batching,4043.9917570001853,,batching-continuous-right-skewed-b4-continuous-fcfs,9226.316038077,9225.072687106,26,0,right-skewed,169,0,1,request-000010,26,49.73403884003346,2800.6407859993487,continuous
9222.272163848,9222.272163484,4,batching,3506.0991480004304,,batching-continuous-right-skewed-b4-continuous-fcfs,9225.778262632,9224.713087892,22,0,right-skewed,41,0,1,request-000011,22,50.722606666697956,2440.9244079997734,continuous
9226.567426932,9226.567426365,4,batching,1112.7888720002375,,batching-continuous-right-skewed-b4-continuous-fcfs,9227.680215237,9226.733343538,19,0,right-skewed,46,0,2,request-000000,19,52.60398327775167,165.9171730007074,continuous
9226.733496314,9226.733494934,4,batching,734.2448719991808,,batching-continuous-right-skewed-b4-continuous-fcfs,9227.467739806,9227.003903491,10,0,right-skewed,80,0,2,request-000001,10,51.537368333204846,270.40855700033717,continuous
9226.733549696,9226.733549414,4,batching,681.4550130002317,,batching-continuous-right-skewed-b4-continuous-fcfs,9227.415004427,9226.843633312,12,0,right-skewed,17,0,2,request-000002,12,51.94282863637702,110.08389800008445,continuous
9226.733566974,9226.733566563,4,batching,577.2058559996367,,batching-continuous-right-skewed-b4-continuous-fcfs,9227.310772419,9226.950151728,8,0,right-skewed,49,0,2,request-000003,8,51.517241571283584,216.5851650006516,continuous
9226.733580861,9226.733580293,4,batching,1512.2555350008042,,batching-continuous-right-skewed-b4-continuous-fcfs,9228.245835828,9227.520485161,15,0,right-skewed,61,0,2,request-000004,15,51.810761928598886,786.9048680004198,continuous
9226.733594726,9226.733594384,4,batching,2551.233181999123,,batching-continuous-right-skewed-b4-continuous-fcfs,9229.284827566,9228.245613404,18,0,right-skewed,248,0,2,request-000005,18,61.130244823503105,1512.0190199995704,continuous
9226.733733204,9226.733732633,4,batching,2499.4317710006726,,batching-continuous-right-skewed-b4-continuous-fcfs,9229.233164404,9227.784031414,26,0,right-skewed,81,0,2,request-000006,26,57.965319600043586,1050.298780999583,continuous
9226.733745364,9226.733745,4,batching,2292.488675000641,,batching-continuous-right-skewed-b4-continuous-fcfs,9229.026233675,9227.835672005,21,0,right-skewed,36,0,2,request-000007,21,59.528083500026696,1101.9270050001069,continuous
9226.788990663,9226.788989285,4,batching,3028.892218000692,,batching-continuous-right-skewed-b4-continuous-fcfs,9229.817881503,9228.397117323,25,0,right-skewed,45,0,2,request-000008,25,59.198507500013875,1608.128038000359,continuous
9226.789053237,9226.789052788,4,batching,3653.1584019994625,,batching-continuous-right-skewed-b4-continuous-fcfs,9230.44221119,9229.232916037,25,0,right-skewed,57,0,2,request-000009,25,50.38729804164177,2443.86324900006,continuous
9226.789069872,9226.789069438,4,batching,4221.208086999468,,batching-continuous-right-skewed-b4-continuous-fcfs,9231.010277525,9229.817667461,26,0,right-skewed,169,0,2,request-000010,26,47.70440255997528,3028.598023000086,continuous
9226.789198945,9226.789198498,4,batching,3700.551403000645,,batching-continuous-right-skewed-b4-continuous-fcfs,9230.489749901,9229.442158722,22,0,right-skewed,41,0,2,request-000011,22,49.88529423809225,2652.960224000708,continuous
9231.258552555,9231.258552015,4,batching,1094.8930149988882,,batching-continuous-right-skewed-b4-continuous-fcfs,9232.35344503,9231.410490604,19,0,right-skewed,46,0,3,request-000000,19,52.3863570000079,151.93858899874613,continuous
9231.410622484,9231.410621575,4,batching,728.527839999515,,batching-continuous-right-skewed-b4-continuous-fcfs,9232.139149415,9231.670088079,10,0,right-skewed,80,0,3,request-000001,10,52.117926222207544,259.4665039996471,continuous
